id;text;current_label;confidence;username;department;correct_label
2424;Обычный рабочий день. Ничего особенного.;Нейтральное состояние;0.9;svetlova_e;Маркетинг;
2404;Плачу на рабочем месте. Не справляюсь.;Негативное состояние;0.98;popova_e;IT;
2544;Устала, но результат есть.;Негативное состояние;0.98;sokolova_o;Бухгалтерия;
2444;Клиенты довольны. Хорошо.;Положительное состояние;0.9;morozova_a;Маркетинг;
2524;Сразу три договора за день!;Нейтральное состояние;0.9;lebedev_m;Продажи;
2584;Успела всё вовремя. Молодец.;Положительное состояние;0.9;egorova_t;Бухгалтерия;
2464;Обычный день. Учусь новому.;Нейтральное состояние;0.9;novikova_yu;Маркетинг;
2564;Коллеги помогают. Спасибо им.;Положительное состояние;0.9;krylova_m;Бухгалтерия;
2384;Опять задержки. Коллеги тормозят проект.;Нейтральное состояние;0.9;kozlov_a;IT;
2484;Несколько отказов. Ничего страшного.;Положительное состояние;0.9;petrov_d;Продажи;
2383;Сил нет. Работа превратилась в ад.;Негативное состояние;0.9;kozlov_a;IT;
2483;Клиент доволен. Подписали договор.;Положительное состояние;0.9;petrov_d;Продажи;
2543;Отлично сработали. Молодцы.;Положительное состояние;0.9;sokolova_o;Бухгалтерия;
2463;Справилась со сложной задачей. Горжусь собой!;Положительное состояние;0.9;novikova_yu;Маркетинг;
2503;Выговор получил. Страшно.;Негативное состояние;0.9;volkov_s;Продажи;
2403;Очередной день в аду. Без изменений.;Негативное состояние;0.9;popova_e;IT;
2363;Написал юнит-тесты для модуля оплаты. Покрытие 95%. Доволен результатом.;Положительное состояние;0.9;voronov_m;IT;
2563;Очередной аврал. Без комментариев.;Негативное состояние;0.98;krylova_m;Бухгалтерия;
2583;Коллеги отзывчивые. Хороший коллектив.;Положительное состояние;0.9;egorova_t;Бухгалтерия;
2423;Новый клиент подписал договор. Отлично!;Положительное состояние;0.9;svetlova_e;Маркетинг;
2443;Отчет готов. Можно сдавать.;Нейтральное состояние;0.9;morozova_a;Маркетинг;
2523;Наставник года номинация.;Нейтральное состояние;0.9;lebedev_m;Продажи;
2582;Обычный день. Без происшествий.;Нейтральное состояние;0.9;egorova_t;Бухгалтерия;
2382;Весь вечер фиксил баги после обновления. Устал.;Нейтральное состояние;0.72;kozlov_a;IT;
2402;Выгорела полностью. Ничего не хочется.;Негативное состояние;0.98;popova_e;IT;
2522;Рекорд продаж за день!;Нейтральное состояние;0.9;lebedev_m;Продажи;
2362;Развернул тестовый стенд. Зависимости подтянулись корректно.;Нейтральное состояние;0.9;voronov_m;IT;
2422;Хорошая неделя. План перевыполнен.;Положительное состояние;0.9;svetlova_e;Маркетинг;
2542;Рутина заедает. Монотонно.;Нейтральное состояние;0.9;sokolova_o;Бухгалтерия;
2562;Устала как собака. Спать хочу.;Негативное состояние;0.98;krylova_m;Бухгалтерия;
2502;Руководитель вызвал на ковер.;Нейтральное состояние;0.9;volkov_s;Продажи;
2442;Немного устала, но работа нравится.;Положительное состояние;0.71;morozova_a;Маркетинг;
2462;Дружный коллектив. Повезло!;Положительное состояние;0.9;novikova_yu;Маркетинг;
2482;Обычная рутина. Без эмоций.;Нейтральное состояние;0.9;petrov_d;Продажи;
2421;Запустили тизерную кампанию. Ждем результаты.;Нейтральное состояние;0.9;svetlova_e;Маркетинг;
2381;Пытался разобраться в работе стороннего API. Поддержка молчит второй день.;Негативное состояние;0.9;kozlov_a;IT;
2481;Хороший день. Две предоплаты.;Положительное состояние;0.9;petrov_d;Продажи;
2441;Хороший день. Всё получилось.;Положительное состояние;0.9;morozova_a;Маркетинг;
2501;План под угрозой. Паника.;Негативное состояние;0.9;volkov_s;Продажи;
2581;Сложный отчет сдала. Горжусь собой.;Положительное состояние;0.9;egorova_t;Бухгалтерия;
2541;Всё прошло гладко. Успокоилась.;Негативное состояние;0.9;sokolova_o;Бухгалтерия;
2401;Не могу больше. Бесконечные правки, документации нет.;Нейтральное состояние;0.56;popova_e;IT;
2521;Новый клиент из топ-10. Горжусь собой.;Положительное состояние;0.9;lebedev_m;Продажи;
2561;Исправила ошибку. Пронесло.;Негативное состояние;0.9;krylova_m;Бухгалтерия;
2361;Провел код-ревью. Всё ок.;Положительное состояние;0.9;voronov_m;IT;
2461;Сегодня много узнала. Развиваюсь.;Положительное состояние;0.9;novikova_yu;Маркетинг;
2560;Ошиблась в отчете. Страшно.;Нейтральное состояние;0.9;krylova_m;Бухгалтерия;
2400;Ненавижу эту работу. Каждое утро с трудом встаю.;Негативное состояние;0.98;popova_e;IT;
2360;Обычный рабочий день. Закрыл текущие задачи.;Негативное состояние;0.9;voronov_m;IT;
2440;Настройка таргета. Рутина.;Нейтральное состояние;0.9;morozova_a;Маркетинг;
2460;Осваиваю новые инструменты. Интересно!;Нейтральное состояние;0.9;novikova_yu;Маркетинг;
2580;Начальник похвалил. Приятно.;Положительное состояние;0.9;egorova_t;Бухгалтерия;
2420;Провела встречу с подрядчиками. Все довольны.;Положительное состояние;0.9;svetlova_e;Маркетинг;
2480;Тяжелый день. Много отказов.;Негативное состояние;0.98;petrov_d;Продажи;
2500;Снова отказы. Ненавижу продажи.;Негативное состояние;0.98;volkov_s;Продажи;
2520;Сделал план за 20 дней. Отдыхаю.;Нейтральное состояние;0.9;lebedev_m;Продажи;
2380;Устал как собака. Нет сил совсем.;Негативное состояние;0.98;kozlov_a;IT;
2540;Налоговая проверка. Нервничаю.;Нейтральное состояние;0.9;sokolova_o;Бухгалтерия;
2519;Крупный контракт подписан. Ура!;Положительное состояние;0.9;lebedev_m;Продажи;
2459;Получила похвалу от руководителя. Приятно!;Положительное состояние;0.9;novikova_yu;Маркетинг;
2559;Сил нет. Хочу в отпуск.;Негативное состояние;0.9;krylova_m;Бухгалтерия;
2359;Хороший день. Все задачи выполнены в срок.;Положительное состояние;0.9;voronov_m;IT;
2379;Сервер опять лег под нагрузкой. Поднимал вручную в три ночи.;Нейтральное состояние;0.9;kozlov_a;IT;
2499;Не выспался. Работать не могу.;Нейтральное состояние;0.56;volkov_s;Продажи;
2479;План выполнен. Спокойно.;Нейтральное состояние;0.9;petrov_d;Продажи;
2539;Обычный день. Документы, сверки.;Нейтральное состояние;0.9;sokolova_o;Бухгалтерия;
2439;Провела вебинар. Всё гладко.;Нейтральное состояние;0.9;morozova_a;Маркетинг;
2399;Чувствую, что скоро сорвусь. Нужна помощь.;Нейтральное состояние;0.9;popova_e;IT;
2579;Рутина, но я справляюсь.;Негативное состояние;0.9;egorova_t;Бухгалтерия;
2419;Подготовила отчет по эффективности. Хорошие цифры.;Нейтральное состояние;0.9;svetlova_e;Маркетинг;
2518;Лучший сотрудник месяца! Премия.;Положительное состояние;0.9;lebedev_m;Продажи;
2578;Хороший день. Всё получилось.;Положительное состояние;0.9;egorova_t;Бухгалтерия;
2478;Наконец-то дозвонился до ЛПР. Назначили встречу.;Положительное состояние;0.9;petrov_d;Продажи;
2458;Ошиблась в настройках, но быстро исправила.;Нейтральное состояние;0.9;novikova_yu;Маркетинг;
2378;Не могу больше смотреть на этот код. Все сыпется, документации нет.;Негативное состояние;0.98;kozlov_a;IT;
2418;Обычный день. Настройка рекламных кампаний.;Нейтральное состояние;0.9;svetlova_e;Маркетинг;
2398;Руководитель недоволен сроками. А что я могу сделать?;Негативное состояние;0.9;popova_e;IT;
2438;Обычный рабочий день. Планы выполнены.;Нейтральное состояние;0.9;morozova_a;Маркетинг;
2558;Бесконечные отчеты. Выгораю.;Нейтральное состояние;0.56;krylova_m;Бухгалтерия;
2538;Закрыла месяц без ошибок. Выдохнула.;Положительное состояние;0.9;sokolova_o;Бухгалтерия;
2358;Разобрался с документацией по FastAPI. Написал первые эндпоинты для системы мониторинга.;Нейтральное состояние;0.9;voronov_m;IT;
2498;Очередной провал. Клиент ушел к конкурентам.;Негативное состояние;0.9;volkov_s;Продажи;
2357;Оптимизировал SQL-запросы. Скорость загрузки дашборда выросла в три раза.;Нейтральное состояние;0.9;voronov_m;IT;
2477;Клиент постоянно меняет условия. Раздражает.;Нейтральное состояние;0.72;petrov_d;Продажи;
2377;Кажется, я выгораю на этом проекте. Никакого интереса к задачам не осталось.;Нейтральное состояние;0.56;kozlov_a;IT;
2437;Весь день в переписках с подрядчиками. Устала морально.;Негативное состояние;0.98;morozova_a;Маркетинг;
2417;Новый креатив залетел. Клики выросли в 2 раза!;Нейтральное состояние;0.9;svetlova_e;Маркетинг;
2577;Новый сотрудник помогает. Стало легче.;Положительное состояние;0.9;egorova_t;Бухгалтерия;
2557;Наконец-то пятница. Есть силы только на диван.;Негативное состояние;0.9;krylova_m;Бухгалтерия;
2537;Подготовила справки по запросу. Всё вовремя.;Положительное состояние;0.9;sokolova_o;Бухгалтерия;
2497;Нет мотивации. Зарплата маленькая.;Негативное состояние;0.9;volkov_s;Продажи;
2517;Провел обучение для новых сотрудников. Приятно делиться опытом.;Положительное состояние;0.9;lebedev_m;Продажи;
2457;Новый проект вдохновляет. Генерация идей - это моё!;Нейтральное состояние;0.9;novikova_yu;Маркетинг;
2397;Сегодня ничего не делала. Сидела и смотрела в монитор.;Негативное состояние;0.9;popova_e;IT;
2536;Снова правки в налоговой. Безысходность.;Негативное состояние;0.98;sokolova_o;Бухгалтерия;
2476;Провел презентацию для крупного застройщика. Зацепили.;Нейтральное состояние;0.9;petrov_d;Продажи;
2396;Сил нет. Уйти бы в отпуск на месяц, но нельзя.;Негативное состояние;0.9;popova_e;IT;
2556;Обычный день. Сверки, платежки.;Негативное состояние;0.9;krylova_m;Бухгалтерия;
2376;Снова правки по дизайну. В третий раз переделываю логику фильтров.;Нейтральное состояние;0.9;kozlov_a;IT;
2436;Закончила описание целевой аудитории для нового продукта.;Негативное состояние;0.9;morozova_a;Маркетинг;
2516;Клиенты сами звонят. Репутация работает.;Негативное состояние;0.9;lebedev_m;Продажи;
2456;Хорошая неделя. Команда супер!;Положительное состояние;0.9;novikova_yu;Маркетинг;
2576;Устала немного, но работа нравится.;Положительное состояние;0.71;egorova_t;Бухгалтерия;
2496;Чувствую, что меня уволят. Не справляюсь.;Негативное состояние;0.98;volkov_s;Продажи;
2356;Помогал стажеру разобраться с гитом. Парень толковый, быстро схватывает.;Нейтральное состояние;0.9;voronov_m;IT;
2416;Запустили ретаргетинг. ROI 120%. Отлично!;Положительное состояние;0.9;svetlova_e;Маркетинг;
2355;Настроил автоматическое бэкапирование. Теперь данные в безопасности.;Нейтральное состояние;0.9;voronov_m;IT;
2435;Провела A/B тест. Вариант Б показал конверсию выше на 8%.;Нейтральное состояние;0.9;morozova_a;Маркетинг;
2455;Устала немного, но довольна. Работа мне нравится.;Положительное состояние;0.71;novikova_yu;Маркетинг;
2395;Безысходность какая-то. Тестирование стоит на месте.;Нейтральное состояние;0.56;popova_e;IT;
2475;Обычный день. Обзванивал базу.;Нейтральное состояние;0.9;petrov_d;Продажи;
2495;Сегодня без особых результатов. Много отказов.;Нейтральное состояние;0.9;volkov_s;Продажи;
2515;Перевыполнил план на 150%! Лучший месяц в карьере.;Положительное состояние;0.9;lebedev_m;Продажи;
2535;Опять заставляют переделывать отчетность. Нет стабильности.;Негативное состояние;0.9;sokolova_o;Бухгалтерия;
2555;Глаза слипаются. Сижу до 10 вечера.;Негативное состояние;0.9;krylova_m;Бухгалтерия;
2375;Опять сломался пайплайн на деве. Весь день потратил на дебаг чужого кода.;Негативное состояние;0.9;kozlov_a;IT;
2575;Обычный рабочий день. Сверки, документы.;Нейтральное состояние;0.9;egorova_t;Бухгалтерия;
2415;Согласовали бюджет на следующий квартал. Отстояли наши медиаплан.;Негативное состояние;0.9;svetlova_e;Маркетинг;
2414;Успешно провели вебинар. Было более 200 участников.;Нейтральное состояние;0.9;svetlova_e;Маркетинг;
2554;Опять аврал. Налоговая запросила документы.;Нейтральное состояние;0.72;krylova_m;Бухгалтерия;
2354;Сделал фронтенд для новой страницы настроек. Всё выглядит аккуратно и минималистично.;Нейтральное состояние;0.9;voronov_m;IT;
2474;Отработал возражения сложного клиента. Договорились.;Нейтральное состояние;0.9;petrov_d;Продажи;
2394;Кажется, я выгорела на этой работе. Никакого интереса к задачам не осталось.;Нейтральное состояние;0.56;popova_e;IT;
2454;Помогла старшему маркетологу с отчетом. Узнала много нового.;Нейтральное состояние;0.9;novikova_yu;Маркетинг;
2514;Отработал базу отказников. Вернул одного клиента.;Нейтральное состояние;0.9;lebedev_m;Продажи;
2494;Руководитель постоянно давит по поводу KPI.;Нейтральное состояние;0.9;volkov_s;Продажи;
2534;Проверила авансовые отчеты. Всё в порядке.;Нейтральное состояние;0.9;sokolova_o;Бухгалтерия;
2434;Анализировала трафик с Фейсбука. Цена за лид выросла.;Нейтральное состояние;0.9;morozova_a;Маркетинг;
2374;Начинаю уставать. Постоянные дедлайны и срочные задачи выматывают.;Нейтральное состояние;0.72;kozlov_a;IT;
2574;Закрыла отчетный период без замечаний.;Нейтральное состояние;0.9;egorova_t;Бухгалтерия;
2553;Устала. Отчетность скоро сдавать, не успеваю.;Негативное состояние;0.98;krylova_m;Бухгалтерия;
2433;Редактировала статьи для блога. Тексты сложные, требуют внимательности.;Нейтральное состояние;0.9;morozova_a;Маркетинг;
2413;Провела анализ конкурентов. Нашла несколько интересных идей.;Положительное состояние;0.9;svetlova_e;Маркетинг;
2393;Опять правки от заказчика. Уже не знаю, что им нужно.;Негативное состояние;0.9;popova_e;IT;
2493;Нет сил совсем. Входящих звонков почти нет.;Негативное состояние;0.98;volkov_s;Продажи;
2473;Закрыл двух новых клиентов. Хороший день.;Негативное состояние;0.9;petrov_d;Продажи;
2353;Провел код-ревью трех пулл-реквестов. В одном нашел критический баг, вовремя предотвратили падение системы.;Нейтральное состояние;0.9;voronov_m;IT;
2453;Сделала первый пост в соцсети. Набрал 500 лайков!;Нейтральное состояние;0.9;novikova_yu;Маркетинг;
2373;Обычный день. Пофиксил пару багов, обсудили задачи на спринт.;Нейтральное состояние;0.9;kozlov_a;IT;
2573;Подготовила справки по запросу. Всё вовремя.;Положительное состояние;0.9;egorova_t;Бухгалтерия;
2533;Сдала документы в архив. Вздохнула спокойно.;Положительное состояние;0.9;sokolova_o;Бухгалтерия;
2513;Провел презентацию для крупного застройщика. Зацепили.;Нейтральное состояние;0.9;lebedev_m;Продажи;
2452;Научилась работать в CRM. Пока сложновато, но справлюсь!;Нейтральное состояние;0.9;novikova_yu;Маркетинг;
2552;Сверка с поставщиками. Тяжелый день.;Негативное состояние;0.98;krylova_m;Бухгалтерия;
2412;Запустили рассылку. CTR вырос на 15% по сравнению с прошлым месяцем!;Нейтральное состояние;0.9;svetlova_e;Маркетинг;
2532;Весь день сверка платежей. Скучно, но нужно.;Нейтральное состояние;0.9;sokolova_o;Бухгалтерия;
2512;Закрыл сделку на крупную сумму. Клиент доволен.;Нейтральное состояние;0.9;lebedev_m;Продажи;
2372;Помог коллеге с деплоем. Немного задержался, но приятно осознавать, что помог.;Положительное состояние;0.9;kozlov_a;IT;
2492;Клиент постоянно меняет условия. Сил уже нет.;Нейтральное состояние;0.9;volkov_s;Продажи;
2572;Проверила авансовые отчеты. Всё в порядке.;Нейтральное состояние;0.9;egorova_t;Бухгалтерия;
2392;Документация написана ужасно. Потратила полдня на разбор чужого кода.;Негативное состояние;0.9;popova_e;IT;
2472;Выполнил план на 70%. Нормально.;Нейтральное состояние;0.9;petrov_d;Продажи;
2432;Подготовила отчет по конкурентам. Структурировала всё в таблицу.;Нейтральное состояние;0.9;morozova_a;Маркетинг;
2352;Успешно внедрили новую фичу в продакшн. Ни одного алерта после деплоя. Команда сработала очень слаженно.;Нейтральное состояние;0.9;voronov_m;IT;
2371;Отличный день! Собрал сложный пайплайн для CI/CD. Всё работает как часы.;Положительное состояние;0.9;kozlov_a;IT;
2571;Сдала все документы в архив. Наконец-то спокойно!;Положительное состояние;0.9;egorova_t;Бухгалтерия;
2451;Первый день на работе! Всё очень интересно. Коллеги дружелюбные.;Положительное состояние;0.9;novikova_yu;Маркетинг;
2491;План опять не выполнен. Не знаю, что делать.;Негативное состояние;0.9;volkov_s;Продажи;
2511;Выполнил план на месяц досрочно! Настроение отличное.;Положительное состояние;0.9;lebedev_m;Продажи;
2551;Весь день сверка платежей. К вечеру сильно устала.;Негативное состояние;0.98;krylova_m;Бухгалтерия;
2431;Занималась настройкой Яндекс.Директа. Много рутины, но результат хороший.;Положительное состояние;0.9;morozova_a;Маркетинг;
2411;Закончила верстку макетов для новой рекламной кампании. Коллеги дали положительный фидбек.;Нейтральное состояние;0.9;svetlova_e;Маркетинг;
2351;Наконец-то закрыл тикет по миграции базы данных. Все прошло без сбоев. Чувствую удовлетворение от проделанной работы.;Положительное состояние;0.9;voronov_m;IT;
2531;Подготовка квартального отчета идет по графику. Ошибок нет.;Нейтральное состояние;0.9;sokolova_o;Бухгалтерия;
2471;Провел три встречи с клиентами. Один готов подписывать договор.;Нейтральное состояние;0.9;petrov_d;Продажи;
2391;Новый проект стартовал успешно. Интересные задачи, хорошая команда.;Положительное состояние;0.9;popova_e;IT;
