id;text;current_label;confidence;username;department;correct_label
6665;Ужасный день. проводил нагрузочное тестирование. Всё валится из рук, ничего не работает. Чувствую, что выгораю на этой работе. Постоянные дедлайны и срочные задачи выматывают. Нет сил совсем.;Негативное состояние;0.75;kozlov_a;IT;
6745;Сегодня продуктивно поработал: проводил нагрузочное тестирование. Задачу закрыл раньше срока, успел ещё помочь коллеге с его задачей. Настроение бодрое, готов к новым вызовам.;Положительное состояние;0.98;voronov_m;IT;
6845;Обычный день. составлял авансовые отчёты. Рутина, сверки, платежки. Всё по плану, без происшествий. К вечеру устала, но в целом нормально.;Негативное состояние;0.75;krylova_m;Бухгалтерия;
6885;Замечательный день! готовил презентацию для руководства. Всё получилось даже лучше, чем ожидала. Коллеги помогли с дизайном, подрядчики не подвели. Настроение отличное, люблю свою работу!;Положительное состояние;0.98;svetlova_e;Маркетинг;
6725;Отличный день в продажах! закрыл сделку на 1 200 000 ₽. Клиенты довольны, сделки закрываются. Перевыполнил план на 20%. Настроение бодрое, чувствую прилив энергии. Премия будет хорошей!;Положительное состояние;0.98;lebedev_m;Продажи;
6865;Сегодня продуктивно поработал: помогал стажёру разобраться с React. Задачу закрыл раньше срока, успел ещё помочь коллеге с его задачей. Настроение бодрое, готов к новым вызовам.;Положительное состояние;0.97;sobolev_d;IT;
6824;Средний день. участвовал в тендере. Сделал плановые звонки, пару назначенных встреч. К вечеру устал, но результат есть. Завтра продолжу.;Положительное состояние;0.86;petrov_d;Продажи;
6864;Сегодня продуктивно поработал: писал юнит-тесты для платежей. Задачу закрыл раньше срока, успел ещё помочь коллеге с его задачей. Настроение бодрое, готов к новым вызовам.;Положительное состояние;0.98;sobolev_d;IT;
6664;Не могу больше. разрабатывал новый функционал для модуля отчётности. Опять правки от заказчика в третий раз. Кажется, они сами не знают, чего хотят. Безысходность какая-то. Думаю об увольнении.;Негативное состояние;0.75;kozlov_a;IT;
6844;Ничего особенного. отвечал на запросы ФНС. Сделала текучку, ответила на запросы. Всё в штатном режиме. Завтра продолжу.;Нейтральное состояние;0.81;krylova_m;Бухгалтерия;
6764;Успешный день! проводил исследование аудитории. Перевыполнила план по лидам, получила хорошие отзывы от руководства. Запустили новую кампанию - охват уже 50 тысяч. Очень вдохновляет!;Положительное состояние;0.96;novikova_yu;Маркетинг;
6684;Не могу больше. мигрировал данные из старой системы. Опять правки от заказчика в третий раз. Кажется, они сами не знают, чего хотят. Безысходность какая-то. Думаю об увольнении.;Негативное состояние;0.75;popova_e;IT;
6784;Ничего особенного. составлял авансовые отчёты. Сделала текучку, ответила на запросы. Всё в штатном режиме. Завтра продолжу.;Положительное состояние;0.82;sokolova_o;Бухгалтерия;
6804;Ничего особенного. настраивал CRM-систему. Сделала текущие задачи, ответила на письма. К вечеру устала, но в целом нормально. Завтра займусь новым проектом.;Нейтральное состояние;0.5;morozova_a;Маркетинг;
6884;Отличные результаты! анализировал эффективность каналов. CTR вырос на 15%, ROI показывает положительную динамику. Команда сработала отлично, все довольны. Особенно радует, что клиенты положительно отреагировали на новый креатив.;Положительное состояние;0.98;svetlova_e;Маркетинг;
6724;Отличный день в продажах! участвовал в тендере. Клиенты довольны, сделки закрываются. Перевыполнил план на 20%. Настроение бодрое, чувствую прилив энергии. Премия будет хорошей!;Положительное состояние;0.98;lebedev_m;Продажи;
6704;Провальный день. обрабатывал возражения клиента. План опять не выполнен, клиенты отказываются, руководитель давит. Нет сил совсем, выгораю на этой работе. Думаю об увольнении.;Негативное состояние;0.75;volkov_s;Продажи;
6744;Сегодня продуктивно поработал: разрабатывал новый функционал для модуля API. Задачу закрыл раньше срока, успел ещё помочь коллеге с его задачей. Настроение бодрое, готов к новым вызовам.;Положительное состояние;0.97;voronov_m;IT;
6863;Сегодня продуктивно поработал: дебажил проблему с таймаутами. Задачу закрыл раньше срока, успел ещё помочь коллеге с его задачей. Настроение бодрое, готов к новым вызовам.;Положительное состояние;0.97;sobolev_d;IT;
6703;Ужасно. проводил демо продукта. Клиент ушёл к конкурентам на последней минуте. Потратил две недели - и всё зря. Безысходность какая-то. Не понимаю, зачем всё это.;Негативное состояние;0.75;volkov_s;Продажи;
6803;Обычный день. проводил A/B тесты креативов. Плановые задачи выполнила. Ничего особенного, рутина. Работа как работа, без эмоций. Завтра продолжу в том же духе.;Положительное состояние;0.96;morozova_a;Маркетинг;
6663;Не могу больше. настраивал Docker-контейнеры для бэкенда. Опять правки от заказчика в третий раз. Кажется, они сами не знают, чего хотят. Безысходность какая-то. Думаю об увольнении.;Нейтральное состояние;0.81;kozlov_a;IT;
6763;Успешный день! готовил презентацию для руководства. Перевыполнила план по лидам, получила хорошие отзывы от руководства. Запустили новую кампанию - охват уже 50 тысяч. Очень вдохновляет!;Положительное состояние;0.97;novikova_yu;Маркетинг;
6823;Замечательный день! проводил демо продукта. Закрыл крупную сделку, клиент подписал договор. Команда поддержала, руководитель похвалил. Лучший день за эту неделю!;Положительное состояние;0.98;petrov_d;Продажи;
6743;Отличный день! настраивал мониторинг и алерты. Всё получилось гладко, доволен результатом. Команда отлично сработала, спасибо коллегам за помощь. Чувствую удовлетворение от проделанной работы.;Положительное состояние;0.98;voronov_m;IT;
6723;Прорыв! закрыл сделку на 500 000 ₽. Наконец-то дозвонился до ЛПР в крупной компании, назначили встречу. Чувствую, что месяц будет успешным. Горжусь собой!;Негативное состояние;0.75;lebedev_m;Продажи;
6883;Отличные результаты! готовил контент для Telegram-канал. CTR вырос на 15%, ROI показывает положительную динамику. Команда сработала отлично, все довольны. Особенно радует, что клиенты положительно отреагировали на новый креатив.;Положительное состояние;0.98;svetlova_e;Маркетинг;
6843;Сил нет. готовил отчётность для налоговой. Опять аврал перед отчётностью. Сижу до ночи, не успеваю. Устала как собака. Хочу в отпуск, но не дают.;Негативное состояние;0.75;krylova_m;Бухгалтерия;
6783;Ничего особенного. начислял зарплату сотрудникам. Сделала текучку, ответила на запросы. Всё в штатном режиме. Завтра продолжу.;Положительное состояние;0.97;sokolova_o;Бухгалтерия;
6683;Ужасный день. исправлял баги в бэкенда. Всё валится из рук, ничего не работает. Чувствую, что выгораю на этой работе. Постоянные дедлайны и срочные задачи выматывают. Нет сил совсем.;Негативное состояние;0.75;popova_e;IT;
6862;Сегодня продуктивно поработал: настраивал Docker-контейнеры для отчётности. Задачу закрыл раньше срока, успел ещё помочь коллеге с его задачей. Настроение бодрое, готов к новым вызовам.;Положительное состояние;0.95;sobolev_d;IT;
6702;Провальный день. участвовал в тендере. План опять не выполнен, клиенты отказываются, руководитель давит. Нет сил совсем, выгораю на этой работе. Думаю об увольнении.;Негативное состояние;0.75;volkov_s;Продажи;
6722;Замечательный день! закрыл сделку на мелкую сделку. Закрыл крупную сделку, клиент подписал договор. Команда поддержала, руководитель похвалил. Лучший день за эту неделю!;Негативное состояние;0.75;lebedev_m;Продажи;
6782;Обычный день. начислял зарплату сотрудникам. Рутина, сверки, платежки. Всё по плану, без происшествий. К вечеру устала, но в целом нормально.;Положительное состояние;0.55;sokolova_o;Бухгалтерия;
6882;Успешный день! проводил исследование аудитории. Перевыполнила план по лидам, получила хорошие отзывы от руководства. Запустили новую кампанию - охват уже 50 тысяч. Очень вдохновляет!;Положительное состояние;0.96;svetlova_e;Маркетинг;
6802;Спокойно поработала. оптимизировал рекламные объявления. Всё по плану, без срывов. Согласовали бюджет на следующий месяц. День прошёл продуктивно, но ничего выдающегося.;Положительное состояние;0.78;morozova_a;Маркетинг;
6742;Отличный день! писал юнит-тесты для админки. Всё получилось гладко, доволен результатом. Команда отлично сработала, спасибо коллегам за помощь. Чувствую удовлетворение от проделанной работы.;Положительное состояние;0.98;voronov_m;IT;
6682;Не могу больше. разбирался с Redis. Опять правки от заказчика в третий раз. Кажется, они сами не знают, чего хотят. Безысходность какая-то. Думаю об увольнении.;Негативное состояние;0.75;popova_e;IT;
6762;Отличные результаты! готовил презентацию для руководства. CTR вырос на 15%, ROI показывает положительную динамику. Команда сработала отлично, все довольны. Особенно радует, что клиенты положительно отреагировали на новый креатив.;Положительное состояние;0.98;novikova_yu;Маркетинг;
6822;Провальный день. готовил договор для IT-компании. План опять не выполнен, клиенты отказываются, руководитель давит. Нет сил совсем, выгораю на этой работе. Думаю об увольнении.;Негативное состояние;0.75;petrov_d;Продажи;
6842;Кошмарный день. занимался сверкой счетов с контрагентами. Опять правки от налоговой в третий раз. Бесконечные отчёты выматывают. Глаза слипаются, сил нет. Выгораю на этой работе.;Негативное состояние;0.75;krylova_m;Бухгалтерия;
6662;Сил нет. настраивал мониторинг и алерты. Сломался пайплайн, потратил полдня на дебаг чужого кода. Свои задачи даже не начинал. Руководитель недоволен, а я не справляюсь.;Нейтральное состояние;0.54;kozlov_a;IT;
6801;Спокойно поработала. составлял отчёт по ROI. Всё по плану, без срывов. Согласовали бюджет на следующий месяц. День прошёл продуктивно, но ничего выдающегося.;Положительное состояние;0.96;morozova_a;Маркетинг;
6721;Замечательный день! участвовал в тендере. Закрыл крупную сделку, клиент подписал договор. Команда поддержала, руководитель похвалил. Лучший день за эту неделю!;Негативное состояние;0.75;lebedev_m;Продажи;
6821;Прорыв! обрабатывал возражения клиента. Наконец-то дозвонился до ЛПР в крупной компании, назначили встречу. Чувствую, что месяц будет успешным. Горжусь собой!;Негативное состояние;0.75;petrov_d;Продажи;
6781;Спокойно поработала. проводил инвентаризацию. Плановые задачи выполнила. Ничего особенного. День прошёл незаметно.;Нейтральное состояние;0.5;sokolova_o;Бухгалтерия;
6841;Спокойно поработала. готовил справки по запросу. Плановые задачи выполнила. Ничего особенного. День прошёл незаметно.;Нейтральное состояние;0.76;krylova_m;Бухгалтерия;
6861;Отличный день! разрабатывал новый функционал для модуля отчётности. Всё получилось гладко, доволен результатом. Команда отлично сработала, спасибо коллегам за помощь. Чувствую удовлетворение от проделанной работы.;Положительное состояние;0.98;sobolev_d;IT;
6741;Отличный день! разбирался с Redis. Всё получилось гладко, доволен результатом. Команда отлично сработала, спасибо коллегам за помощь. Чувствую удовлетворение от проделанной работы.;Положительное состояние;0.98;voronov_m;IT;
6881;Замечательный день! анализировал эффективность каналов. Всё получилось даже лучше, чем ожидала. Коллеги помогли с дизайном, подрядчики не подвели. Настроение отличное, люблю свою работу!;Положительное состояние;0.98;svetlova_e;Маркетинг;
6761;Успешный день! общался с подрядчиками по дизайну. Перевыполнила план по лидам, получила хорошие отзывы от руководства. Запустили новую кампанию - охват уже 50 тысяч. Очень вдохновляет!;Нейтральное состояние;0.68;novikova_yu;Маркетинг;
6661;Ужасный день. настраивал Docker-контейнеры для фронтенда. Всё валится из рук, ничего не работает. Чувствую, что выгораю на этой работе. Постоянные дедлайны и срочные задачи выматывают. Нет сил совсем.;Нейтральное состояние;0.79;kozlov_a;IT;
6681;Сил нет. помогал стажёру разобраться с PostgreSQL. Сломался пайплайн, потратил полдня на дебаг чужого кода. Свои задачи даже не начинал. Руководитель недоволен, а я не справляюсь.;Нейтральное состояние;0.82;popova_e;IT;
6701;Ужасно. отрабатывал базу отказников. Клиент ушёл к конкурентам на последней минуте. Потратил две недели - и всё зря. Безысходность какая-то. Не понимаю, зачем всё это.;Негативное состояние;0.75;volkov_s;Продажи;
6780;Обычный день. составлял авансовые отчёты. Рутина, сверки, платежки. Всё по плану, без происшествий. К вечеру устала, но в целом нормально.;Негативное состояние;0.75;sokolova_o;Бухгалтерия;
6840;Продуктивный день! отвечал на запросы ФНС. Разобрала завалы, систематизировала документы. Теперь порядок. Настроение хорошее, работа спорится.;Положительное состояние;0.59;krylova_m;Бухгалтерия;
6800;Обычный день. готовил презентацию для руководства. Плановые задачи выполнила. Ничего особенного, рутина. Работа как работа, без эмоций. Завтра продолжу в том же духе.;Положительное состояние;0.97;morozova_a;Маркетинг;
6880;Отличные результаты! настраивал CRM-систему. CTR вырос на 15%, ROI показывает положительную динамику. Команда сработала отлично, все довольны. Особенно радует, что клиенты положительно отреагировали на новый креатив.;Положительное состояние;0.98;svetlova_e;Маркетинг;
6660;Не могу больше. оптимизировал запросы к базе данных. Опять правки от заказчика в третий раз. Кажется, они сами не знают, чего хотят. Безысходность какая-то. Думаю об увольнении.;Негативное состояние;0.75;kozlov_a;IT;
6740;Сегодня продуктивно поработал: настраивал Docker-контейнеры для отчётности. Задачу закрыл раньше срока, успел ещё помочь коллеге с его задачей. Настроение бодрое, готов к новым вызовам.;Положительное состояние;0.95;voronov_m;IT;
6680;Сил нет. разрабатывал новый функционал для модуля админки. Сломался пайплайн, потратил полдня на дебаг чужого кода. Свои задачи даже не начинал. Руководитель недоволен, а я не справляюсь.;Нейтральное состояние;0.82;popova_e;IT;
6760;Успешный день! проводил исследование аудитории. Перевыполнила план по лидам, получила хорошие отзывы от руководства. Запустили новую кампанию - охват уже 50 тысяч. Очень вдохновляет!;Положительное состояние;0.96;novikova_yu;Маркетинг;
6820;Сил нет. провёл 14 встреч с клиентами. Постоянные отказы, холодные звонки без результата. Не выспался, работать не могу. Чувствую себя никчемным. Похоже, продажи не моё.;Негативное состояние;0.75;petrov_d;Продажи;
6720;Отличный день в продажах! вёл переговоры по долгосрочному соглашению. Клиенты довольны, сделки закрываются. Перевыполнил план на 20%. Настроение бодрое, чувствую прилив энергии. Премия будет хорошей!;Положительное состояние;0.98;lebedev_m;Продажи;
6700;Сил нет. сделал 21 холодных звонков. Постоянные отказы, холодные звонки без результата. Не выспался, работать не могу. Чувствую себя никчемным. Похоже, продажи не моё.;Негативное состояние;0.75;volkov_s;Продажи;
6860;Не могу больше. настраивал CI/CD пайплайны. Опять правки от заказчика в третий раз. Кажется, они сами не знают, чего хотят. Безысходность какая-то. Думаю об увольнении.;Нейтральное состояние;0.78;sobolev_d;IT;
6859;Отличный день! проводил код-ревью пулл-реквестов. Всё получилось гладко, доволен результатом. Команда отлично сработала, спасибо коллегам за помощь. Чувствую удовлетворение от проделанной работы.;Положительное состояние;0.98;sobolev_d;IT;
6679;Сил нет. разрабатывал новый функционал для модуля API. Сломался пайплайн, потратил полдня на дебаг чужого кода. Свои задачи даже не начинал. Руководитель недоволен, а я не справляюсь.;Нейтральное состояние;0.82;popova_e;IT;
6719;Замечательный день! закрыл сделку на 500 000 ₽. Закрыл крупную сделку, клиент подписал договор. Команда поддержала, руководитель похвалил. Лучший день за эту неделю!;Негативное состояние;0.75;lebedev_m;Продажи;
6799;Спокойно поработала. оптимизировал рекламные объявления. Всё по плану, без срывов. Согласовали бюджет на следующий месяц. День прошёл продуктивно, но ничего выдающегося.;Положительное состояние;0.78;morozova_a;Маркетинг;
6879;Успешный день! готовил презентацию для руководства. Перевыполнила план по лидам, получила хорошие отзывы от руководства. Запустили новую кампанию - охват уже 50 тысяч. Очень вдохновляет!;Положительное состояние;0.97;svetlova_e;Маркетинг;
6699;Ужасно. готовил договор для крупного застройщика. Клиент ушёл к конкурентам на последней минуте. Потратил две недели - и всё зря. Безысходность какая-то. Не понимаю, зачем всё это.;Негативное состояние;0.75;volkov_s;Продажи;
6779;Ничего особенного. начислял зарплату сотрудникам. Сделала текучку, ответила на запросы. Всё в штатном режиме. Завтра продолжу.;Положительное состояние;0.97;sokolova_o;Бухгалтерия;
6839;Обычный день. готовил справки по запросу. Рутина, сверки, платежки. Всё по плану, без происшествий. К вечеру устала, но в целом нормально.;Положительное состояние;0.54;krylova_m;Бухгалтерия;
6739;Хороший день. оптимизировал запросы к базе данных. Технологии работают как часы, багов не нашёл. Документацию подтянул, код стал чище. Завтра планирую заняться следующим модулем.;Положительное состояние;0.98;voronov_m;IT;
6759;Замечательный день! готовил презентацию для руководства. Всё получилось даже лучше, чем ожидала. Коллеги помогли с дизайном, подрядчики не подвели. Настроение отличное, люблю свою работу!;Положительное состояние;0.98;novikova_yu;Маркетинг;
6819;Провальный день. готовил коммерческое предложение для крупного застройщика. План опять не выполнен, клиенты отказываются, руководитель давит. Нет сил совсем, выгораю на этой работе. Думаю об увольнении.;Негативное состояние;0.75;petrov_d;Продажи;
6659;Сил нет. настраивал Docker-контейнеры для бэкенда. Сломался пайплайн, потратил полдня на дебаг чужого кода. Свои задачи даже не начинал. Руководитель недоволен, а я не справляюсь.;Нейтральное состояние;0.81;kozlov_a;IT;
6698;Провальный день. вёл переговоры по крупному контракту. План опять не выполнен, клиенты отказываются, руководитель давит. Нет сил совсем, выгораю на этой работе. Думаю об увольнении.;Негативное состояние;0.75;volkov_s;Продажи;
6738;Хороший день. помогал стажёру разобраться с PostgreSQL. Технологии работают как часы, багов не нашёл. Документацию подтянул, код стал чище. Завтра планирую заняться следующим модулем.;Положительное состояние;0.98;voronov_m;IT;
6778;Спокойно поработала. готовил отчётность для налоговой. Плановые задачи выполнила. Ничего особенного. День прошёл незаметно.;Нейтральное состояние;0.54;sokolova_o;Бухгалтерия;
6658;Не могу больше. проводил код-ревью пулл-реквестов. Опять правки от заказчика в третий раз. Кажется, они сами не знают, чего хотят. Безысходность какая-то. Думаю об увольнении.;Негативное состояние;0.75;kozlov_a;IT;
6858;Не могу больше. помогал стажёру разобраться с Docker. Опять правки от заказчика в третий раз. Кажется, они сами не знают, чего хотят. Безысходность какая-то. Думаю об увольнении.;Нейтральное состояние;0.76;sobolev_d;IT;
6718;Замечательный день! вёл переговоры по долгосрочному соглашению. Закрыл крупную сделку, клиент подписал договор. Команда поддержала, руководитель похвалил. Лучший день за эту неделю!;Негативное состояние;0.75;lebedev_m;Продажи;
6838;Кошмарный день. занимался сверкой счетов с контрагентами. Опять правки от налоговой в третий раз. Бесконечные отчёты выматывают. Глаза слипаются, сил нет. Выгораю на этой работе.;Негативное состояние;0.75;krylova_m;Бухгалтерия;
6758;Успешный день! запускал рекламную кампанию в Telegram Ads. Перевыполнила план по лидам, получила хорошие отзывы от руководства. Запустили новую кампанию - охват уже 50 тысяч. Очень вдохновляет!;Негативное состояние;0.75;novikova_yu;Маркетинг;
6678;Не могу больше. проводил код-ревью пулл-реквестов. Опять правки от заказчика в третий раз. Кажется, они сами не знают, чего хотят. Безысходность какая-то. Думаю об увольнении.;Негативное состояние;0.75;popova_e;IT;
6798;Ничего особенного. проводил исследование аудитории. Сделала текущие задачи, ответила на письма. К вечеру устала, но в целом нормально. Завтра займусь новым проектом.;Нейтральное состояние;0.48;morozova_a;Маркетинг;
6818;Нормально поработал. вёл переговоры по крупному контракту. Несколько встреч, пара предоплат. Ничего выдающегося, но и провалов нет. Работа как работа.;Нейтральное состояние;0.77;petrov_d;Продажи;
6878;Отличные результаты! проводил A/B тесты креативов. CTR вырос на 15%, ROI показывает положительную динамику. Команда сработала отлично, все довольны. Особенно радует, что клиенты положительно отреагировали на новый креатив.;Положительное состояние;0.98;svetlova_e;Маркетинг;
6737;Отличный день! настраивал мониторинг и алерты. Всё получилось гладко, доволен результатом. Команда отлично сработала, спасибо коллегам за помощь. Чувствую удовлетворение от проделанной работы.;Положительное состояние;0.98;voronov_m;IT;
6797;Ничего особенного. запускал рекламную кампанию в Telegram Ads. Сделала текущие задачи, ответила на письма. К вечеру устала, но в целом нормально. Завтра займусь новым проектом.;Негативное состояние;0.75;morozova_a;Маркетинг;
6817;Обычный день в продажах. проводил демо продукта. План выполнил на 70%, ничего особенного. Клиенты есть, но крупных сделок не было. Спокойно, без эмоций.;Нейтральное состояние;0.8;petrov_d;Продажи;
6777;Спокойно поработала. готовил отчётность для налоговой. Плановые задачи выполнила. Ничего особенного. День прошёл незаметно.;Нейтральное состояние;0.54;sokolova_o;Бухгалтерия;
6657;Обычный рабочий день. настраивал мониторинг и алерты. Работал в штатном режиме, без авралов. Задачи выполнил в срок, но ничего выдающегося. Завтра продолжу.;Положительное состояние;0.96;kozlov_a;IT;
6837;Продуктивный день! готовил платёжные поручения. Разобрала завалы, систематизировала документы. Теперь порядок. Настроение хорошее, работа спорится.;Положительное состояние;0.97;krylova_m;Бухгалтерия;
6697;Провальный день. сделал 13 холодных звонков. План опять не выполнен, клиенты отказываются, руководитель давит. Нет сил совсем, выгораю на этой работе. Думаю об увольнении.;Негативное состояние;0.75;volkov_s;Продажи;
6757;Отличные результаты! проводил A/B тесты креативов. CTR вырос на 15%, ROI показывает положительную динамику. Команда сработала отлично, все довольны. Особенно радует, что клиенты положительно отреагировали на новый креатив.;Положительное состояние;0.98;novikova_yu;Маркетинг;
6877;Успешный день! анализировал эффективность каналов. Перевыполнила план по лидам, получила хорошие отзывы от руководства. Запустили новую кампанию - охват уже 50 тысяч. Очень вдохновляет!;Нейтральное состояние;0.51;svetlova_e;Маркетинг;
6717;Прорыв! готовил договор для крупного застройщика. Наконец-то дозвонился до ЛПР в крупной компании, назначили встречу. Чувствую, что месяц будет успешным. Горжусь собой!;Положительное состояние;0.96;lebedev_m;Продажи;
6677;Сил нет. настраивал мониторинг и алерты. Сломался пайплайн, потратил полдня на дебаг чужого кода. Свои задачи даже не начинал. Руководитель недоволен, а я не справляюсь.;Нейтральное состояние;0.54;popova_e;IT;
